id1,id2,Length,Loading,Cost,Geom
20527.0,20509.0,627837.284,0.001,6278372.84055689,"MULTILINESTRING ((1107642.575106551 310711.6402993608, 1107665.815975287 310721.8816355299), (1107786.418468765 310803.5439976605, 1107675.286571702 310818.558359723), (1107786.418468765 310803.5439976605, 1107929.35469319 310847.354747427), (1107923.016669052 310901.8041071317, 1107929.35469319 310847.354747427), (1107923.016669052 310901.8041071317, 1107927.076513537 310925.287069253), (1107927.076513537 310925.287069253, 1107965.30113507 310929.1683705095), (1108053.809419536 310950.7506954232, 1108072.704908266 310951.2118267798), (1108053.809419536 310950.7506954232, 1107985.940207301 310962.1122364404), (1107665.815975287 310721.8816355299, 1107675.286571702 310818.558359723), (1107965.30113507 310929.1683705095, 1107985.940207301 310962.1122364404))"
25090.0,25091.0,603600.366,-0.05,6036003.660485958,"MULTILINESTRING ((1105640.764942411 318165.5347481787, 1105631.255938674 318150.9511690389), (1105368.728371097 318161.8530051626, 1105361.883059102 318143.0693330594), (1105600.476364128 317966.4473587064, 1105466.55593699 318073.3740219412), (1105600.476364128 317966.4473587064, 1105639.184040036 317981.5895575946), (1105639.184040036 317981.5895575946, 1105646.097659821 318000.7600485124), (1105646.097659821 318000.7600485124, 1105666.4457955 318028.2585173659), (1105666.4457955 318028.2585173659, 1105641.846100447 318122.3312936394), (1105437.816552692 318062.4935243236, 1105405.109081834 318062.7309242841), (1105437.816552692 318062.4935243236, 1105466.55593699 318073.3740219412), (1105405.109081834 318062.7309242841, 1105390.330548127 318073.7723122838), (1105390.330548127 318073.7723122838, 1105364.772184228 318080.5368237495), (1105364.772184228 318080.5368237495, 1105361.883059102 318143.0693330594), (1105641.846100447 318122.3312936394, 1105631.255938674 318150.9511690389))"
25091.0,25190.0,950067.066,-0.051,9500670.661229506,"MULTILINESTRING ((1105368.728371097 318161.8530051626, 1105359.207336943 318226.9997426928), (1105359.207336943 318226.9997426928, 1105321.400503807 318243.0593300769), (1104929.850016895 318394.8256695475, 1104918.702238134 318432.7537073306), (1104929.850016895 318394.8256695475, 1105104.475671169 318392.731067245), (1104918.702238134 318432.7537073306, 1104894.294354045 318468.7758404749), (1104894.294354045 318468.7758404749, 1104887.031919023 318469.3626660571), (1105321.400503807 318243.0593300769, 1105303.373159558 318272.184643942), (1105303.373159558 318272.184643942, 1105172.149623824 318311.4510821285), (1105172.149623824 318311.4510821285, 1105122.849399344 318377.8783362724), (1105122.849399344 318377.8783362724, 1105104.475671169 318392.731067245), (1104871.368021764 318463.5860793674, 1104848.725919142 318471.8417729844), (1104871.368021764 318463.5860793674, 1104887.031919023 318469.3626660571), (1104848.725919142 318471.8417729844, 1104787.138907647 318478.2075024234), (1104787.138907647 318478.2075024234, 1104782.062650729 318556.2968902744), (1104782.062650729 318556.2968902744, 1104800.638407671 318557.0957831221), (1104800.638407671 318557.0957831221, 1104837.678151201 318590.4950239978), (1104874.956876928 318576.424042327, 1104854.866718267 318598.4114112199), (1104837.678151201 318590.4950239978, 1104854.866718267 318598.4114112199))"
17858.0,25080.0,504205.917,0.002,5042059.1653544605,"MULTILINESTRING ((1106283.336779833 318591.3446329915, 1106314.883720379 318492.999171732), (1106314.883720379 318492.999171732, 1106337.824136266 318421.5191309497), (1106337.824136266 318421.5191309497, 1106349.017859473 318381.9432845815), (1106349.017859473 318381.9432845815, 1106357.027111596 318337.0658466674), (1106357.027111596 318337.0658466674, 1106370.099199441 318248.9814566062), (1106370.099199441 318248.9814566062, 1106393.59474495 318141.5136854936), (1106393.59474495 318141.5136854936, 1106363.151825979 318115.4388093239))"
17858.0,25244.0,186033.729,-0.046,1860337.291656602,"MULTILINESTRING ((1106192.119628821 318686.5884426511, 1106215.12678645 318699.7656080828), (1106215.12678645 318699.7656080828, 1106239.711280066 318714.6402354618), (1106239.711280066 318714.6402354618, 1106283.336779833 318591.3446329915))"
25244.0,25274.0,285678.024,-0.048,2856780.240541434,"MULTILINESTRING ((1106192.119628821 318686.5884426511, 1106165.71923575 318746.268785054), (1106124.437006104 318707.1192927053, 1106090.202773725 318729.324884836), (1106124.437006104 318707.1192927053, 1106165.71923575 318746.268785054), (1106033.520242966 318728.2637653216, 1106062.580745727 318724.6492745409), (1106033.520242966 318728.2637653216, 1106045.017843019 318769.21449833), (1106062.580745727 318724.6492745409, 1106090.202773725 318729.324884836), (1106045.017843019 318769.21449833, 1106045.820629493 318792.0868822497))"
25274.0,25241.0,756257.323,-0.049,7562573.232250721,"MULTILINESTRING ((1105597.726092731 318672.1055202956, 1105607.745407152 318736.5088376704), (1105597.726092731 318672.1055202956, 1105549.158001816 318695.7329104511), (1105506.156414893 318688.1738634344, 1105549.158001816 318695.7329104511), (1105656.151016037 318727.6858283231, 1105871.966501519 318756.7562700978), (1105656.151016037 318727.6858283231, 1105629.776168757 318732.4922159056), (1105607.745407152 318736.5088376704, 1105629.776168757 318732.4922159056), (1105871.966501519 318756.7562700978, 1105901.911811367 318866.2963712479), (1106045.820629493 318792.0868822497, 1105991.894680716 318888.7910779588), (1105901.911811367 318866.2963712479, 1105920.960474331 318886.7494468775), (1105955.861135828 318891.428482475, 1105920.960474331 318886.7494468775), (1105955.861135828 318891.428482475, 1105973.161518972 318897.501834395), (1105991.894680716 318888.7910779588, 1105973.161518972 318897.501834395))"
25241.0,25090.0,760102.952,-0.05,7601029.516392804,"MULTILINESTRING ((1105640.764942411 318165.5347481787, 1105644.312580506 318183.7868386636), (1105644.312580506 318183.7868386636, 1105649.401145892 318191.8634719872), (1105649.401145892 318191.8634719872, 1105661.787222657 318212.827756221), (1105661.787222657 318212.827756221, 1105552.233601645 318332.7588342515), (1105552.233601645 318332.7588342515, 1105555.042109594 318366.690602079), (1105555.042109594 318366.690602079, 1105527.504650296 318378.8100473966), (1105527.504650296 318378.8100473966, 1105548.060559018 318473.2167394744), (1105548.060559018 318473.2167394744, 1105416.78933415 318573.0025772012), (1105416.78933415 318573.0025772012, 1105375.065652445 318620.39244848), (1105375.065652445 318620.39244848, 1105439.665018612 318682.5769914333), (1105439.665018612 318682.5769914333, 1105506.156414893 318688.1738634344))"
25122.0,25244.0,486300.398,-0.002,4863003.976733523,"MULTILINESTRING ((1106099.835726652 318380.5016901789, 1106132.227294723 318383.2565371981), (1106132.227294723 318383.2565371981, 1106139.937600657 318398.6732072809), (1106139.937600657 318398.6732072809, 1106158.098817128 318403.8793589), (1106158.098817128 318403.8793589, 1106159.758864816 318417.7982913574), (1106159.758864816 318417.7982913574, 1106154.886861145 318433.56412791), (1106154.886861145 318433.56412791, 1106182.437272043 318445.5638021691), (1106182.437272043 318445.5638021691, 1106174.703402493 318468.2577719982), (1106174.703402493 318468.2577719982, 1106199.728434635 318473.8690041821), (1106199.728434635 318473.8690041821, 1106213.115578764 318514.7140727102), (1106213.115578764 318514.7140727102, 1106233.079084112 318540.3725068655), (1106233.079084112 318540.3725068655, 1106232.182814991 318568.0260576345), (1106232.182814991 318568.0260576345, 1106232.175369465 318598.2920177478), (1106196.977696921 318591.5920118004, 1106215.536455289 318609.2178850346), (1106196.977696921 318591.5920118004, 1106182.922087311 318606.6827984966), (1106232.175369465 318598.2920177478, 1106215.536455289 318609.2178850346), (1106182.922087311 318606.6827984966, 1106183.766167075 318622.5958040566), (1106183.766167075 318622.5958040566, 1106202.919664529 318637.0094331958), (1106202.919664529 318637.0094331958, 1106192.754997536 318649.2717150404), (1106192.754997536 318649.2717150404, 1106207.523438659 318662.7910861751), (1106207.523438659 318662.7910861751, 1106191.651982911 318673.9119638962), (1106191.651982911 318673.9119638962, 1106192.119628821 318686.5884426511))"
25300.0,25316.0,597552.833,0.001,5975528.334686216,"MULTILINESTRING ((1093073.901845213 318339.8069218468, 1093230.941997189 318402.3638052995), (1093230.941997189 318402.3638052995, 1093274.887788199 318432.2385844743), (1093274.887788199 318432.2385844743, 1093277.175310523 318451.888734642), (1093277.175310523 318451.888734642, 1093396.171730024 318527.6403019373), (1093407.845894587 318511.5843516359, 1093396.171730024 318527.6403019373), (1093407.845894587 318511.5843516359, 1093558.957336983 318596.718173314), (1093558.957336983 318596.718173314, 1093572.745064293 318612.8664178748))"
25300.0,25287.0,492753.476,0.001,4927534.763299416,"MULTILINESTRING ((1093296.279904462 318087.0877005541, 1093347.996038941 318169.1183135001), (1093347.996038941 318169.1183135001, 1093334.339606394 318209.9801930454), (1093334.339606394 318209.9801930454, 1093310.621855977 318238.3251116615), (1093147.137349786 318225.9147216601, 1093097.821526712 318256.9102680757), (1093147.137349786 318225.9147216601, 1093310.621855977 318238.3251116615), (1093097.821526712 318256.9102680757, 1093106.797753537 318280.5926320393), (1093106.797753537 318280.5926320393, 1093095.108264333 318294.3712202631), (1093095.108264333 318294.3712202631, 1093073.901845213 318339.8069218468))"
25338.0,25325.0,404956.186,-0.001,4049561.8606812092,"MULTILINESTRING ((1099683.162652303 318447.6143623702, 1099703.748765129 318303.7696479691), (1099683.162652303 318447.6143623702, 1099781.943913898 318547.0509814855), (1099781.943913898 318547.0509814855, 1099793.118246257 318562.0300750577), (1099793.118246257 318562.0300750577, 1099793.034532127 318583.7180564085), (1099793.034532127 318583.7180564085, 1099810.0026629 318660.9846615576))"
25410.0,17099.0,376315.246,0.012,3763152.461399476,"MULTILINESTRING ((1109940.586673369 318675.4547321383, 1109950.310613164 318644.1630316383), (1109940.586673369 318675.4547321383, 1109960.134278391 318680.3177928251), (1109950.310613164 318644.1630316383, 1109954.498933428 318604.1328923127), (1109954.498933428 318604.1328923127, 1109964.647931008 318570.0695764336), (1109960.134278391 318680.3177928251, 1109996.803734314 318698.616430632), (1109987.715541771 318505.9305300347, 1109970.398583151 318535.9851274113), (1109987.715541771 318505.9305300347, 1109997.488790518 318466.3087879284), (1109997.488790518 318466.3087879284, 1110004.49799934 318421.5267018351), (1110004.49799934 318421.5267018351, 1110035.325471828 318401.8403644316), (1109964.647931008 318570.0695764336, 1109970.398583151 318535.9851274113))"
17099.0,17123.0,264162.8,0.01,2641628.0015321923,"MULTILINESTRING ((1110035.325471828 318401.8403644316, 1110068.062103 318403.5891299319), (1110068.062103 318403.5891299319, 1110099.959550594 318414.4459580985), (1110099.959550594 318414.4459580985, 1110133.138818996 318405.8748059667), (1110133.138818996 318405.8748059667, 1110169.030436596 318415.1778675333), (1110169.030436596 318415.1778675333, 1110198.198387567 318411.7438453677), (1110226.612951936 318397.6025164562, 1110198.198387567 318411.7438453677), (1110226.612951936 318397.6025164562, 1110273.645952086 318431.233254251))"
17123.0,25423.0,496815.852,0.001,4968158.518046686,"MULTILINESTRING ((1110231.548728647 318459.7646028817, 1110239.689335231 318457.4477760884), (1110231.548728647 318459.7646028817, 1110214.114927744 318483.910517647), (1110214.114927744 318483.910517647, 1110285.362068193 318564.5811044804), (1110285.362068193 318564.5811044804, 1110286.475157952 318598.3973067891), (1110286.475157952 318598.3973067891, 1110310.396686703 318597.6980103248), (1110310.396686703 318597.6980103248, 1110305.252771016 318613.9427678429), (1110305.252771016 318613.9427678429, 1110326.711964784 318694.9674564919), (1110326.711964784 318694.9674564919, 1110317.438794689 318715.4061798961), (1110338.83498416 318714.1502835678, 1110402.475664762 318795.9995594947), (1110338.83498416 318714.1502835678, 1110317.438794689 318715.4061798961), (1110239.689335231 318457.4477760884, 1110273.645952086 318431.233254251))"
25353.0,17099.0,137227.608,-0.002,1372276.076414926,"MULTILINESTRING ((1109953.521939481 318333.9457072018, 1109969.507579715 318372.2042771468), (1110014.46959067 318363.4314702938, 1110035.325471828 318401.8403644316), (1110014.46959067 318363.4314702938, 1109991.132093866 318380.4824370667), (1109969.507579715 318372.2042771468, 1109991.132093866 318380.4824370667))"
25441.0,25458.0,810636.614,0.008,8106366.140406918,"MULTILINESTRING ((1125060.763115346 318444.2488207549, 1125036.748646214 318541.6168530101), (1125014.88279023 318538.6635631227, 1125016.806007278 318558.3378538562), (1125014.88279023 318538.6635631227, 1125036.748646214 318541.6168530101), (1125016.806007278 318558.3378538562, 1125026.178650499 318573.037457243), (1125026.178650499 318573.037457243, 1125014.103691429 318598.6262329764), (1125014.103691429 318598.6262329764, 1125048.849926127 318630.7993324435), (1125048.849926127 318630.7993324435, 1125048.005976533 318654.8663130867), (1125048.005976533 318654.8663130867, 1124919.857311642 318800.6491898787), (1124919.857311642 318800.6491898787, 1124902.792603878 318822.6648933277), (1124902.792603878 318822.6648933277, 1124944.596371412 318875.8832907177), (1124944.596371412 318875.8832907177, 1124935.780205456 318892.5705598047), (1124935.780205456 318892.5705598047, 1124948.795374895 318987.1061392587), (1124948.795374895 318987.1061392587, 1124934.663970019 319133.8528663332))"
25492.0,25479.0,785518.15,-0.001,7855181.501697735,"MULTILINESTRING ((1108472.810234042 318409.5142485047, 1108325.615247048 318484.4231484498), (1108472.810234042 318409.5142485047, 1108562.451972023 318331.1328387133), (1108261.285313197 318455.8584722729, 1108325.615247048 318484.4231484498), (1108747.460905193 318494.3658945672, 1108595.299807344 318339.3335431165), (1108747.460905193 318494.3658945672, 1108782.144306472 318507.3728722798), (1108782.144306472 318507.3728722798, 1108836.668812327 318601.7669801746), (1108572.511280832 318311.1354961739, 1108593.261994241 318315.3679802833), (1108572.511280832 318311.1354961739, 1108562.451972023 318331.1328387133), (1108593.261994241 318315.3679802833, 1108595.299807344 318339.3335431165))"
25521.0,25502.0,691697.786,0.001,6916977.861750743,"MULTILINESTRING ((1127008.682652941 318573.7437756006, 1127012.916871303 318541.9571917339), (1127008.682652941 318573.7437756006, 1127014.984457243 318665.3882297152), (1127014.984457243 318665.3882297152, 1127009.33518214 318681.9998112426), (1127009.33518214 318681.9998112426, 1127018.620951209 318885.03228048), (1127018.620951209 318885.03228048, 1126999.295586568 318980.3069776798), (1126999.295586568 318980.3069776798, 1127014.414368149 319035.9489106218), (1127014.414368149 319035.9489106218, 1127006.15269577 319053.168941258), (1127006.15269577 319053.168941258, 1127001.859496435 319069.445931782), (1126979.806805368 319059.5353959099, 1126893.17391484 319085.4603674804), (1126979.806805368 319059.5353959099, 1127001.859496435 319069.445931782), (1127053.91906396 318535.1363204195, 1127012.916871303 318541.9571917339))"
15107.0,15116.0,415011.291,0.035,4150112.9078345695,"MULTILINESTRING ((1107618.407217384 318915.6877614372, 1107665.222632857 318926.028939864), (1107665.222632857 318926.028939864, 1107713.660789876 318941.4410449188), (1107713.660789876 318941.4410449188, 1107743.821183377 318959.1296421714), (1107743.821183377 318959.1296421714, 1107794.847596567 318996.8450103229), (1107794.847596567 318996.8450103229, 1107836.667947754 319018.4706733788), (1107836.667947754 319018.4706733788, 1107876.698784445 319038.5893346738), (1107876.698784445 319038.5893346738, 1107914.970003222 319050.9652839442), (1107914.970003222 319050.9652839442, 1107947.875352093 319058.2616995393), (1107998.238413021 319068.4340165428, 1107947.875352093 319058.2616995393))"
15116.0,15132.0,843675.047,0.014,8436750.467903022,"MULTILINESTRING ((1107998.238413021 319068.4340165428, 1108057.03373882 319088.2332809917), (1108428.557930338 319234.7349731057, 1108394.502478712 319217.4646515605), (1108428.557930338 319234.7349731057, 1108458.880193952 319249.9118655805), (1108458.880193952 319249.9118655805, 1108479.559371497 319277.6631918419), (1108430.092461143 319382.8774529326, 1108457.070492813 319344.1955504967), (1108430.092461143 319382.8774529326, 1108417.869163256 319422.1793394281), (1108417.869163256 319422.1793394281, 1108424.51760804 319450.5241067066), (1108479.559371497 319277.6631918419, 1108474.325784874 319307.3935425296), (1108443.779119997 319557.1015827932, 1108437.659916716 319519.898779731), (1108057.03373882 319088.2332809917, 1108354.204189787 319190.6523334957), (1108424.51760804 319450.5241067066, 1108424.360384658 319483.247844214), (1108424.360384658 319483.247844214, 1108437.659916716 319519.898779731), (1108354.204189787 319190.6523334957, 1108394.502478712 319217.4646515605), (1108474.325784874 319307.3935425296, 1108457.070492813 319344.1955504967))"
15132.0,25582.0,829845.167,0.014,8298451.672760648,"MULTILINESTRING ((1108498.305690217 319614.1848300765, 1108528.601839343 319603.6177504109), (1108498.305690217 319614.1848300765, 1108492.230885666 319620.3170704214), (1108715.087909741 319555.4367615545, 1108753.190777736 319542.5245262246), (1108715.087909741 319555.4367615545, 1108680.290650432 319569.8447546724), (1108753.190777736 319542.5245262246, 1108810.984463835 319541.0247220196), (1108492.230885666 319620.3170704214, 1108474.399606845 319603.6550218664), (1108939.783294337 319536.5809304472, 1108966.195957404 319522.1419139759), (1108939.783294337 319536.5809304472, 1108893.059881656 319538.1432309049), (1108966.195957404 319522.1419139759, 1109001.967017775 319495.983363298), (1108443.779119997 319557.1015827932, 1108474.399606845 319603.6550218664), (1108893.059881656 319538.1432309049, 1108850.603359464 319539.800524528), (1108528.601839343 319603.6177504109, 1108582.540371819 319596.1519846835), (1109001.967017775 319495.983363298, 1109030.005519068 319470.3925860825), (1108582.540371819 319596.1519846835, 1108633.798289572 319585.6763783934), (1108633.798289572 319585.6763783934, 1108680.290650432 319569.8447546724), (1108907.908314242 319357.2150110446, 1108926.859526894 319384.5524289822), (1109030.005519068 319470.3925860825, 1108980.225634689 319431.8727286498), (1108926.859526894 319384.5524289822, 1108935.135119887 319409.9564039588), (1108935.135119887 319409.9564039588, 1108959.61254565 319426.1830976126), (1108810.984463835 319541.0247220196, 1108850.603359464 319539.800524528), (1108959.61254565 319426.1830976126, 1108980.225634689 319431.8727286498))"
15107.0,25531.0,525211.238,-0.042,5252112.376102552,"MULTILINESTRING ((1107515.729217063 318892.6446861375, 1107475.881281102 318881.2480320007), (1107515.729217063 318892.6446861375, 1107549.902384245 318900.9335105321), (1107549.902384245 318900.9335105321, 1107585.340693579 318908.8468173035), (1107585.340693579 318908.8468173035, 1107618.407217384 318915.6877614372), (1107205.991608717 318800.2869237128, 1107425.324943959 318870.4516359582), (1107205.991608717 318800.2869237128, 1107199.092225156 318814.5124404473), (1107199.092225156 318814.5124404473, 1107143.804416656 318848.3146091493), (1107134.549062685 318835.5289571573, 1107143.804416656 318848.3146091493), (1107425.324943959 318870.4516359582, 1107475.881281102 318881.2480320007))"
15116.0,15190.0,533650.311,0.021,5336503.108247964,"MULTILINESTRING ((1107998.238413021 319068.4340165428, 1107983.689698702 319157.5555811477), (1107983.689698702 319157.5555811477, 1107911.637637907 319144.8313850289), (1107911.637637907 319144.8313850289, 1107921.185645475 319233.9939625447), (1107921.185645475 319233.9939625447, 1107860.438658014 319507.846973366))"
25628.0,25647.0,642716.777,0.005,6427167.772376405,"MULTILINESTRING ((1125079.586916152 319675.5248895962, 1125088.543594291 319546.6601683029), (1125079.586916152 319675.5248895962, 1125082.04999052 319693.6303339002), (1125082.04999052 319693.6303339002, 1124880.248248136 319756.9678406856), (1124880.248248136 319756.9678406856, 1124845.567829353 319768.7436517621), (1124845.567829353 319768.7436517621, 1124823.748413925 319796.1601150635), (1124823.748413925 319796.1601150635, 1124784.948597187 319915.7198105387), (1124784.948597187 319915.7198105387, 1124749.915779394 319921.6394989081), (1124749.915779394 319921.6394989081, 1124747.572544442 319949.1379577522), (1124726.417376039 319939.4420132516, 1124747.572544442 319949.1379577522))"
25689.0,25671.0,569802.541,-0.006,5698025.411931345,"MULTILINESTRING ((1092514.27177209 320830.2938029606, 1092475.876974143 320832.6870212821), (1092475.876974143 320832.6870212821, 1092417.751682004 320865.0310470783), (1092384.463863601 320854.7698089252, 1092417.751682004 320865.0310470783), (1092384.463863601 320854.7698089252, 1092382.411069805 320872.2228623946), (1092382.411069805 320872.2228623946, 1092257.944080336 321047.2244893297), (1092096.151295995 320990.2243190258, 1092101.29232579 321006.7999646366), (1092101.29232579 321006.7999646366, 1092098.56574637 321026.1459945986), (1092098.56574637 321026.1459945986, 1092257.944080336 321047.2244893297))"
25671.0,25725.0,509147.977,0.014,5091479.774733987,"MULTILINESTRING ((1092514.27177209 320830.2938029606, 1092529.773657064 320869.6046751243), (1092543.309944436 320870.1717924952, 1092547.966975493 320899.9306851197), (1092543.309944436 320870.1717924952, 1092529.773657064 320869.6046751243), (1092547.966975493 320899.9306851197, 1092487.816749022 320944.4152539129), (1092487.816749022 320944.4152539129, 1092534.799016481 321080.6196177122), (1092534.799016481 321080.6196177122, 1092536.173093617 321100.3150754055), (1092536.173093617 321100.3150754055, 1092542.887416831 321119.3039781305), (1092542.887416831 321119.3039781305, 1092506.933442159 321149.7275873725), (1092506.933442159 321149.7275873725, 1092547.228231206 321185.8934245203), (1092547.228231206 321185.8934245203, 1092554.185815785 321224.6335019566), (1092554.185815785 321224.6335019566, 1092550.063562328 321248.1163433733))"
25725.0,25739.0,246818.665,0.013,2468186.6518873284,"MULTILINESTRING ((1092550.063562328 321248.1163433733, 1092535.726595656 321263.8384550871), (1092535.726595656 321263.8384550871, 1092578.626561496 321308.6948357795), (1092578.626561496 321308.6948357795, 1092571.315065454 321327.8430323322), (1092571.315065454 321327.8430323322, 1092661.983331245 321385.2566343099), (1092661.983331245 321385.2566343099, 1092685.253881118 321412.2752527968))"
25739.0,16195.0,142620.895,0.01,1426208.9453948392,"MULTILINESTRING ((1092819.471821961 321390.8676281302, 1092744.082144195 321424.4480356707), (1092685.253881118 321412.2752527968, 1092706.535637721 321415.9962569769), (1092706.535637721 321415.9962569769, 1092744.082144195 321424.4480356707))"
16195.0,16202.0,521826.804,0.002,5218268.039393919,"MULTILINESTRING ((1092819.471821961 321390.8676281302, 1092829.131732383 321427.5940429284), (1092829.131732383 321427.5940429284, 1092843.105864894 321456.1150388126), (1092843.105864894 321456.1150388126, 1092987.155320683 321670.766301585), (1093046.978615304 321777.3508428297, 1093079.612007322 321840.7056417157), (1093046.978615304 321777.3508428297, 1093019.22777949 321724.1431784736), (1092987.155320683 321670.766301585, 1093019.22777949 321724.1431784736))"
16202.0,25814.0,387193.674,0.001,3871936.7366062086,"MULTILINESTRING ((1093079.612007322 321840.7056417157, 1093110.412555996 321911.7844742115), (1093110.412555996 321911.7844742115, 1093120.599354594 321941.8604197126), (1093158.80699526 322090.7378805724, 1093120.599354594 321941.8604197126), (1093158.80699526 322090.7378805724, 1093196.569996115 322091.8496219177), (1093234.197356227 322013.9766676259, 1093196.569996115 322091.8496219177))"
25794.0,16202.0,65330.595,-0.001,653305.9518649734,"MULTILINESTRING ((1093079.612007322 321840.7056417157, 1093104.243659038 321850.8328461688), (1093128.148178788 321820.4004087762, 1093104.243659038 321850.8328461688))"
25667.0,25671.0,63746.404,0.019,637464.041292843,"MULTILINESTRING ((1092512.592058816 320804.3144373113, 1092522.805955181 320768.0111162022), (1092512.592058816 320804.3144373113, 1092514.27177209 320830.2938029606))"
16195.0,15789.0,275162.253,0.008,2751622.52593193,"MULTILINESTRING ((1092811.42729014 321350.8361991465, 1092793.702588683 321117.3703102139), (1092811.42729014 321350.8361991465, 1092819.471821961 321390.8676281302))"
15789.0,25720.0,391870.498,0.001,3918704.97935792,"MULTILINESTRING ((1092900.782995474 321089.0965862977, 1092894.041317019 321068.1343820411), (1092900.782995474 321089.0965862977, 1092919.031414924 321117.6267763941), (1092969.690367392 321109.1627738285, 1092919.031414924 321117.6267763941), (1092969.690367392 321109.1627738285, 1093064.239564065 321175.2264941438), (1093064.239564065 321175.2264941438, 1093080.617579181 321189.7463349359), (1093114.623658659 321179.905525964, 1093080.617579181 321189.7463349359), (1092793.702588683 321117.3703102139, 1092823.653492669 321104.8004282707), (1092823.653492669 321104.8004282707, 1092894.041317019 321068.1343820411))"
25739.0,25754.0,216918.278,0.003,2169182.7797600185,"MULTILINESTRING ((1092685.253881118 321412.2752527968, 1092672.995791583 321439.9973066635), (1092654.284554987 321427.9100192507, 1092603.29597787 321499.7228429503), (1092654.284554987 321427.9100192507, 1092672.995791583 321439.9973066635), (1092603.29597787 321499.7228429503, 1092571.648549765 321528.1301374212), (1092571.648549765 321528.1301374212, 1092557.842548804 321527.8021390373), (1092557.842548804 321527.8021390373, 1092562.505649513 321547.1697371001))"
25754.0,25817.0,565431.2,0.002,5654312.002268773,"MULTILINESTRING ((1092562.505649513 321547.1697371001, 1092531.970052385 321615.5850577557), (1092531.970052385 321615.5850577557, 1092551.308505347 321706.7965506456), (1092551.308505347 321706.7965506456, 1092573.410210696 321778.8556661058), (1092573.410210696 321778.8556661058, 1092554.333221343 321841.779464157), (1092554.333221343 321841.779464157, 1092602.810532976 321868.6045463451), (1092602.810532976 321868.6045463451, 1092617.797449349 321976.4829226629), (1092617.797449349 321976.4829226629, 1092545.899819443 322033.6073931846))"
25685.0,15789.0,214445.546,-0.001,2144455.4623455936,"MULTILINESTRING ((1092773.786677809 320949.7839809577, 1092783.29923161 321029.8250628245), (1092773.786677809 320949.7839809577, 1092738.44922877 320978.7308968232), (1092783.29923161 321029.8250628245, 1092793.702588683 321117.3703102139))"
20712.0,20698.0,698835.946,-0.001,6988359.456997602,"MULTILINESTRING ((1109192.622948558 311813.4034273998, 1109174.324243867 311845.1996518053), (1109174.324243867 311845.1996518053, 1109150.468688068 311869.2670785662), (1109150.468688068 311869.2670785662, 1109159.501001176 311892.2728706643), (1109159.501001176 311892.2728706643, 1109194.200861905 311905.4137061076), (1109194.200861905 311905.4137061076, 1109168.825787269 311953.0434155136), (1109168.825787269 311953.0434155136, 1109168.226148426 311976.2978318188), (1108949.080272584 311962.3038803072, 1108947.689116532 312080.576705466), (1109168.226148426 311976.2978318188, 1109136.280000635 312077.5387238227), (1109136.280000635 312077.5387238227, 1109129.655882228 312104.0256430117), (1108947.689116532 312080.576705466, 1108984.225574592 312096.6218516736), (1108984.225574592 312096.6218516736, 1108979.329581751 312127.8409517483), (1109129.655882228 312104.0256430117, 1109105.743431637 312111.1724353923), (1109105.743431637 312111.1724353923, 1109083.130644228 312114.4402450032), (1109083.130644228 312114.4402450032, 1109065.128061788 312123.9173450893), (1108979.329581751 312127.8409517483, 1109000.59819519 312147.6431149401), (1109065.128061788 312123.9173450893, 1109000.59819519 312147.6431149401))"
20698.0,20669.0,464639.376,-0.003,4646393.758869504,"MULTILINESTRING ((1108952.840102009 311502.885828317, 1109023.484246007 311534.4857861322), (1109023.484246007 311534.4857861322, 1109018.545422647 311716.4783046732), (1109018.545422647 311716.4783046732, 1109098.033281704 311785.6790492851), (1109098.033281704 311785.6790492851, 1109165.047686944 311797.7535080714), (1109165.047686944 311797.7535080714, 1109192.622948558 311813.4034273998))"
20669.0,20649.0,730938.393,0.002,7309383.926424476,"MULTILINESTRING ((1109335.881525199 311020.6310360802, 1109182.725859449 311105.4825634102), (1109182.725859449 311105.4825634102, 1109175.742221443 311200.4667579248), (1109175.742221443 311200.4667579248, 1109128.315095196 311368.7622803932), (1108993.171047675 311358.6685146076, 1109128.315095196 311368.7622803932), (1108993.171047675 311358.6685146076, 1108992.125952229 311377.0510073141), (1108992.125952229 311377.0510073141, 1108952.840102009 311502.885828317))"
20649.0,20653.0,665576.701,0.001,6655767.008621207,"MULTILINESTRING ((1109790.845698573 310950.7676602945, 1109773.467783042 311139.8121549569), (1109790.845698573 310950.7676602945, 1109556.967724983 311018.3634514858), (1109556.967724983 311018.3634514858, 1109408.623723823 311030.060092404), (1109335.881525199 311020.6310360802, 1109384.508213069 311045.7287872726), (1109408.623723823 311030.060092404, 1109384.508213069 311045.7287872726))"
20698.0,20687.0,114443.179,0.001,1144431.7857729641,"MULTILINESTRING ((1109276.575368124 311751.3395938539, 1109265.761943854 311768.1480779408), (1109247.010309399 311762.9054522752, 1109216.305098173 311798.4839846587), (1109247.010309399 311762.9054522752, 1109265.761943854 311768.1480779408), (1109216.305098173 311798.4839846587, 1109192.622948558 311813.4034273998))"
